Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-03-20 00:00:00-04:00,95.30052712932795,96.81213496219276,95.16221056538525,95.67595672607422,4881600,0.0,0.0,0.0
2025-03-21 00:00:00-04:00,95.00413318115764,96.51574094176138,95.00413318115764,96.42681884765625,5717500,0.0,0.0,0.0
2025-03-24 00:00:00-04:00,97.7278938221619,97.95084568009909,97.29685305948358,97.79230499267578,3651300,0.288,0.0,0.0
2025-03-25 00:00:00-04:00,98.20847001958525,99.16468849738882,98.01029229610131,99.03092193603516,2499900,0.0,0.0,0.0
2025-03-26 00:00:00-04:00,98.94174102899507,99.2984669949841,98.03506316210593,98.18865203857422,4482900,0.0,0.0,0.0
2025-03-27 00:00:00-04:00,97.86166268291468,98.66429235219864,97.65357378939648,97.7526626586914,3319300,0.0,0.0,0.0
2025-03-28 00:00:00-04:00,97.57429600019859,97.66347371121122,94.77003650064273,94.86912536621094,5595200,0.0,0.0,0.0
2025-03-31 00:00:00-04:00,94.26467724882355,95.6866293648922,93.27377343330349,95.57266998291016,5187100,0.0,0.0,0.0
2025-04-01 00:00:00-04:00,95.27539988915403,96.31584432139377,94.62139976603544,95.63212585449219,5884200,0.0,0.0,0.0
2025-04-02 00:00:00-04:00,94.83940255133858,96.45457303669242,94.6313136588694,95.96903228759766,5557500,0.0,0.0,0.0
2025-04-03 00:00:00-04:00,93.16477621683065,94.00705053340619,91.55951682570236,91.6883316040039,10078100,0.0,0.0,0.0
2025-04-04 00:00:00-04:00,89.43897589286617,90.1722425617342,86.37707932962707,86.43653869628906,13027900,0.0,0.0,0.0
2025-04-07 00:00:00-04:00,83.69173151914278,89.92451714054656,83.25573144108087,86.5554428100586,22019700,0.0,0.0,0.0
2025-04-08 00:00:00-04:00,89.31015759490126,89.57770585696302,84.34573495437867,85.34654235839844,13553900,0.0,0.0,0.0
2025-04-09 00:00:00-04:00,84.67272794119485,93.29359566498869,84.19213898627089,92.88732147216797,23909100,0.0,0.0,0.0
2025-04-10 00:00:00-04:00,91.7675958230155,92.01532175762898,87.53643262621982,89.67678833007812,9320700,0.0,0.0,0.0
2025-04-11 00:00:00-04:00,89.5777073286542,90.70733708481674,88.78498124433133,90.43978881835938,4819500,0.0,0.0,0.0
2025-04-14 00:00:00-04:00,91.65859828554512,92.23530500267971,90.45960563679316,91.04423522949219,3668100,0.0,0.0,0.0
2025-04-15 00:00:00-04:00,91.34151109479168,92.10450368193375,91.06405924492184,91.27214813232422,3142400,0.0,0.0,0.0
2025-04-16 00:00:00-04:00,90.47942358184332,90.6875124726968,88.0616234500249,88.81470489501953,3857000,0.0,0.0,0.0
2025-04-17 00:00:00-04:00,89.32998300304229,90.04343497995785,88.7156198984769,89.38943481445312,3516700,0.0,0.0,0.0
2025-04-21 00:00:00-04:00,88.63634369521048,89.0029808302927,86.69417311476721,87.37789916992188,5533900,0.0,0.0,0.0
2025-04-22 00:00:00-04:00,88.10126370150851,89.98397494220958,88.07153023602692,89.656982421875,4283800,0.0,0.0,0.0
2025-04-23 00:00:00-04:00,91.43069181576129,92.61482157399742,90.68751395343747,91.09378814697266,5029400,0.0,0.0,0.0
2025-04-24 00:00:00-04:00,90.82624553960144,93.09045678150177,90.61814908971498,92.91704559326172,3040400,0.0,0.0,0.0
2025-04-25 00:00:00-04:00,93.68004144421958,93.81876736443773,92.82786361431059,93.50167846679688,3168500,0.0,0.0,0.0
2025-04-28 00:00:00-04:00,93.81876900899516,94.35385795064292,92.99631706757384,93.85840606689453,2455000,0.0,0.0,0.0
2025-04-29 00:00:00-04:00,93.5413221704573,94.63131486104604,93.36196882086044,94.5421371459961,2714700,0.0,0.0,0.0
2025-04-30 00:00:00-04:00,93.62058697186713,94.82453136518241,92.29277205331844,94.57185363769531,3123000,0.0,0.0,0.0
2025-05-01 00:00:00-04:00,95.86003323784544,96.03839622748775,94.79976645497064,95.05740356445312,3753300,0.0,0.0,0.0
2025-05-02 00:00:00-04:00,95.67176254785895,97.03524559861778,95.53303662408958,96.53384399414062,3542600,0.0,0.0,0.0
2025-05-05 00:00:00-04:00,95.50330484628411,97.17793467562727,95.35467532533316,96.76175689697266,3764000,0.0,0.0,0.0
2025-05-06 00:00:00-04:00,95.81543553546878,97.12837994913723,95.7807578362375,96.74192810058594,4089000,0.0,0.0,0.0
2025-05-07 00:00:00-04:00,97.51484237494351,97.9458830901273,95.77084964547103,96.56356811523438,4160200,0.0,0.0,0.0
2025-05-08 00:00:00-04:00,97.14820698176902,97.71797362824067,96.48430326709864,96.7914810180664,3865800,0.0,0.0,0.0
2025-05-09 00:00:00-04:00,97.11848007614697,97.19774663171076,96.1473910605318,96.29602813720703,4425900,0.0,0.0,0.0
2025-05-12 00:00:00-04:00,98.59491970754192,98.60978265847709,97.42565302067075,98.29764556884766,3341400,0.0,0.0,0.0
2025-05-13 00:00:00-04:00,98.57510876010828,99.66510137735202,98.28774576429022,99.25882720947266,5384300,0.0,0.0,0.0
2025-05-14 00:00:00-04:00,99.22910875717713,99.87319775754551,99.0903828260204,99.77410888671875,4406000,0.0,0.0,0.0
2025-05-15 00:00:00-04:00,99.83355989191905,100.6708748296442,99.71464871188836,100.17046356201172,3259800,0.0,0.0,0.0
2025-05-16 00:00:00-04:00,100.54700925457036,100.88887227333021,99.93264618027759,100.85418701171875,4156300,0.0,0.0,0.0
2025-05-19 00:00:00-04:00,99.75427734446554,101.002818169322,99.75427734446554,100.9532699584961,3947600,0.0,0.0,0.0
2025-05-20 00:00:00-04:00,100.74518820692616,101.24064011024733,100.20019564927053,100.70555114746094,2603100,0.0,0.0,0.0
2025-05-21 00:00:00-04:00,100.0020095259956,101.53791343760412,99.71464651724322,99.95246887207031,5864300,0.0,0.0,0.0
2025-05-22 00:00:00-04:00,100.2398372632773,100.61637800531146,99.67501481023142,99.7344741821289,3808400,0.0,0.0,0.0
2025-05-23 00:00:00-04:00,98.8327371563596,99.66510023122537,98.69401123721457,99.27864837646484,3894000,0.0,0.0,0.0
2025-05-27 00:00:00-04:00,100.24974033349498,101.06228118520477,99.94256256028652,100.89382934570312,3604100,0.0,0.0,0.0
2025-05-28 00:00:00-04:00,100.93345998651895,101.4190007236082,100.74518584846568,100.87400817871094,4014300,0.0,0.0,0.0
2025-05-29 00:00:00-04:00,101.27035860762837,101.27035860762837,99.28855113929907,100.06146240234375,4386200,0.0,0.0,0.0
2025-05-30 00:00:00-04:00,100.03173463227724,100.72537182166157,99.13001611407235,100.47764587402344,9044700,0.0,0.0,0.0
2025-06-02 00:00:00-04:00,99.61555030015604,101.06226883197223,99.44709848124492,100.97309112548828,5983100,0.0,0.0,0.0
2025-06-03 00:00:00-04:00,100.75509294011299,101.06227068139522,100.04164103520337,100.68572998046875,4102100,0.0,0.0,0.0
2025-06-04 00:00:00-04:00,100.81951149446955,101.52305229672736,100.72537442233714,101.32982635498047,4388200,0.0,0.0,0.0
2025-06-05 00:00:00-04:00,101.9045441712578,102.46936660044129,101.18118862370002,101.46855163574219,6785700,0.0,0.0,0.0
2025-06-06 00:00:00-04:00,102.45945432160781,102.98463212544262,102.13245425356108,102.76663208007812,4002100,0.0,0.0,0.0
2025-06-09 00:00:00-04:00,103.13327172806984,103.34136062373224,102.37027155064484,102.46936798095703,6371300,0.0,0.0,0.0
2025-06-10 00:00:00-04:00,102.8558187324495,103.93094846150882,102.34054451649719,103.76744842529297,7313500,0.0,0.0,0.0
2025-06-11 00:00:00-04:00,104.0151733145827,104.15389924207507,103.18281018963239,103.52963256835938,5455600,0.0,0.0,0.0
2025-06-12 00:00:00-04:00,103.31162925547542,103.42062927505789,102.4891773113517,102.6873550415039,5616100,0.0,0.0,0.0
2025-06-13 00:00:00-04:00,101.85500050780539,102.6080894978065,101.48341159010691,101.64691162109375,7342800,0.0,0.0,0.0
2025-06-16 00:00:00-04:00,102.35045519620047,103.47513313464732,102.31081813669617,103.39089965820312,6211900,0.0,0.0,0.0
2025-06-17 00:00:00-04:00,102.86572281887125,103.16299698795613,102.21668202836528,102.4792709350586,6034700,0.0,0.0,0.0
2025-06-18 00:00:00-04:00,102.73195331422063,103.36117177682814,102.44954210565201,102.52881622314453,5927300,0.0,0.0,0.0
2025-06-20 00:00:00-04:00,103.36117078052676,103.71789674580866,101.70636328379989,101.904541015625,7469600,0.0,0.0,0.0
2025-06-23 00:00:00-04:00,102.07241847582183,103.27432126229627,101.3085591886809,103.19485473632812,6925400,0.249,0.0,0.0
2025-06-24 00:00:00-04:00,103.88024189350318,104.6401225614481,103.70144599643702,104.52589416503906,4685500,0.0,0.0,0.0
2025-06-25 00:00:00-04:00,104.54576048661049,105.09208340647726,104.33716652948283,104.50602722167969,4401800,0.0,0.0,0.0
2025-06-26 00:00:00-04:00,104.85368353161778,105.7675334658491,104.50602693735088,105.71786499023438,6375800,0.0,0.0,0.0
2025-06-27 00:00:00-04:00,105.7973260274979,107.02902685967732,105.77745560694542,106.9594955444336,6949700,0.0,0.0,0.0
2025-06-30 00:00:00-04:00,107.81374533023526,108.01240407229099,107.14823020816877,107.8038101196289,5652500,0.0,0.0,0.0
2025-07-01 00:00:00-04:00,107.37668468775078,107.63494710952911,106.62176784319992,107.0389633178711,6614100,0.0,0.0,0.0
2025-07-02 00:00:00-04:00,106.84029790539702,107.04889185532433,106.67640103509446,106.73103332519531,4865800,0.0,0.0,0.0
2025-07-03 00:00:00-04:00,107.20782069021188,107.62500857364735,106.94955827641355,107.31708526611328,3206100,0.0,0.0,0.0
2025-07-07 00:00:00-04:00,107.11841811874673,107.21775506213133,106.07544841831137,106.28404235839844,5533900,0.0,0.0,0.0
2025-07-08 00:00:00-04:00,106.46283865085185,106.47277386089698,105.58872962550129,106.06551361083984,4353000,0.0,0.0,0.0
2025-07-09 00:00:00-04:00,106.12511402866897,106.97936024700131,105.87678681585946,106.34364318847656,4973900,0.0,0.0,0.0
2025-07-10 00:00:00-04:00,106.09531804883576,106.17478457729047,105.56390174377866,105.98605346679688,4126500,0.0,0.0,0.0
2025-07-11 00:00:00-04:00,105.62846060294571,105.78739365825395,104.86361611472411,105.30067443847656,4769400,0.0,0.0,0.0
2025-07-14 00:00:00-04:00,105.40993223274317,106.44297429070014,105.35032855166749,106.33370971679688,6101100,0.0,0.0,0.0
2025-07-15 00:00:00-04:00,106.42310652608272,106.62176525903887,105.26590083966819,105.28079986572266,5813500,0.0,0.0,0.0
2025-07-16 00:00:00-04:00,105.74765353578498,105.93638463213637,105.03246998997409,105.5986557006836,6812600,0.0,0.0,0.0
2025-07-17 00:00:00-04:00,105.5092653700217,106.08538631150705,105.26590197792574,105.9661865234375,4640100,0.0,0.0,0.0
2025-07-18 00:00:00-04:00,105.99598656729873,106.06551788372606,104.933146399998,105.4794692993164,5593900,0.0,0.0,0.0
2025-07-21 00:00:00-04:00,106.05557790471893,107.07372094675456,106.01585222141387,106.88996124267578,4468600,0.0,0.0,0.0
2025-07-22 00:00:00-04:00,107.32702150697844,107.39655282155213,106.84029472661763,107.13829040527344,5292500,0.0,0.0,0.0
2025-07-23 00:00:00-04:00,107.08862528494754,107.76407560981228,106.76083912217926,107.7243423461914,4967000,0.0,0.0,0.0
2025-07-24 00:00:00-04:00,108.65805405188767,108.96597736906087,107.90313720703125,107.90313720703125,5732700,0.0,0.0,0.0
2025-07-25 00:00:00-04:00,107.21278948167483,107.51574898739868,106.65157512851225,106.89990234375,7300700,0.0,0.0,0.0
2025-07-28 00:00:00-04:00,106.83037352739206,107.00916942968244,106.1300889452259,106.32378387451172,6326900,0.0,0.0,0.0
2025-07-29 00:00:00-04:00,106.62176539549381,106.79063365490204,105.35033131491956,105.4099349975586,5396000,0.0,0.0,0.0
2025-07-30 00:00:00-04:00,105.76752993558044,106.44794407438827,105.38510390547863,105.73772430419922,6331700,0.0,0.0,0.0
2025-07-31 00:00:00-04:00,107.7144139694144,107.93294312864599,106.4727779086395,106.6913070678711,11450800,0.0,0.0,0.0
2025-08-01 00:00:00-04:00,106.11518335230384,106.23437556089212,104.9331434281708,105.4099349975586,9181900,0.0,0.0,0.0
2025-08-04 00:00:00-04:00,106.09532147431736,107.45615739924641,105.95625883420438,107.43629455566406,4883600,0.0,0.0,0.0
2025-08-05 00:00:00-04:00,107.48595009583813,107.83360667879063,106.57210776969299,106.6019058227539,5774100,0.0,0.0,0.0
2025-08-06 00:00:00-04:00,107.14823317118018,107.29225962640163,106.15492427674266,107.00917053222656,5141000,0.0,0.0,0.0
2025-08-07 00:00:00-04:00,107.5852805919053,107.71441559431479,105.92149279237532,106.55223846435547,6248300,0.0,0.0,0.0
2025-08-08 00:00:00-04:00,106.59196965898633,107.48594913454399,106.59196965898633,106.90982818603516,5984400,0.0,0.0,0.0
2025-08-11 00:00:00-04:00,107.22272567888979,107.61011553195785,107.10849728076595,107.4561538696289,4686800,0.0,0.0,0.0
2025-08-12 00:00:00-04:00,107.95281154367821,109.63150600957063,107.90314306734528,109.5123062133789,7128000,0.0,0.0,0.0
2025-08-13 00:00:00-04:00,109.85995699679475,110.65957092201293,109.75069241732307,110.36654663085938,8215500,0.0,0.0,0.0
2025-08-14 00:00:00-04:00,109.93942298299164,111.0419964043536,109.88975450953225,110.45594024658203,5120900,0.0,0.0,0.0
2025-08-15 00:00:00-04:00,110.78373071786926,111.46911622401177,110.57513677650954,110.73406982421875,5535500,0.0,0.0,0.0
2025-08-18 00:00:00-04:00,110.63473764447099,110.63970903889151,109.83015989624403,110.05862426757812,4295800,0.0,0.0,0.0
2025-08-19 00:00:00-04:00,110.07848898396513,110.07848898396513,109.0057135825051,109.4427719116211,5086000,0.0,0.0,0.0
2025-08-20 00:00:00-04:00,109.36330218653553,109.49243718637017,108.09186807900879,109.11497497558594,8825500,0.0,0.0,0.0
2025-08-21 00:00:00-04:00,108.85671835659672,109.2639786418677,108.53885981277239,108.99578857421875,3794600,0.0,0.0,0.0
2025-08-22 00:00:00-04:00,109.64143087830948,110.94267065764456,109.6066690084291,110.5652084350586,6382900,0.0,0.0,0.0
2025-08-25 00:00:00-04:00,110.46587802608553,111.14629217390248,110.31688018058713,110.74400329589844,5684400,0.0,0.0,0.0
2025-08-26 00:00:00-04:00,110.52547613585836,110.52547613585836,109.92949232140971,110.25728607177734,4680600,0.0,0.0,0.0
2025-08-27 00:00:00-04:00,109.98908564094617,110.54533613822417,109.88478488353422,110.44600677490234,3603900,0.0,0.0,0.0
2025-08-28 00:00:00-04:00,110.37647812978126,110.9078944044833,110.09834529607706,110.86319732666016,4645100,0.0,0.0,0.0
2025-08-29 00:00:00-04:00,110.53540400290498,110.96749091346292,110.17284840644079,110.64466857910156,4311800,0.0,0.0,0.0
2025-09-02 00:00:00-04:00,109.21430419354786,110.45594024658203,108.96597698294103,110.45594024658203,8205300,0.0,0.0,0.0
2025-09-03 00:00:00-04:00,111.81677809486875,112.38296384207572,111.51878240545658,112.30349731445312,8269300,0.0,0.0,0.0
2025-09-04 00:00:00-04:00,112.70081907527829,113.33653612096023,112.38792436838898,113.3166732788086,5497600,0.0,0.0,0.0
2025-09-05 00:00:00-04:00,113.49546906295723,114.31494581655134,113.06834596282852,113.92259216308594,5323600,0.0,0.0,0.0
2025-09-08 00:00:00-04:00,113.45573588263166,114.43910950332679,113.43090164618914,114.05171966552734,8005300,0.0,0.0,0.0
2025-09-09 00:00:00-04:00,114.00205170473431,114.84139888318508,113.75074620629987,114.69737243652344,5455400,0.0,0.0,0.0
2025-09-10 00:00:00-04:00,114.50864540466172,114.53844345824824,113.48057466420072,113.85306549072266,5378200,0.0,0.0,0.0
2025-09-11 00:00:00-04:00,114.07158368752977,115.87444165940548,113.58486447727101,115.60128021240234,14732600,0.0,0.0,0.0
2025-09-12 00:00:00-04:00,115.80987199123439,116.80318081385073,115.63108367837455,116.56478881835938,6091200,0.0,0.0,0.0
2025-09-15 00:00:00-04:00,117.08132191911925,118.31798664047803,116.99192017803023,118.2037582397461,7242400,0.0,0.0,0.0
2025-09-16 00:00:00-04:00,117.84119520040446,118.05475296130581,117.07137934128022,117.72695922851562,5802300,0.0,0.0,0.0
2025-09-17 00:00:00-04:00,118.0348892211914,118.31301447901446,117.1508449752489,118.0348892211914,5993800,0.0,0.0,0.0
2025-09-18 00:00:00-04:00,118.16401609904189,118.67556953412726,117.69219592608435,118.12428283691406,6022700,0.0,0.0,0.0
2025-09-19 00:00:00-04:00,118.41234899962853,118.75007795478858,117.89583172381023,118.61101531982422,5548000,0.0,0.0,0.0
2025-09-22 00:00:00-04:00,118.46647492449615,118.85521580381905,118.00796023618643,118.19734954833984,6412100,0.415,0.0,0.0
2025-09-23 00:00:00-04:00,118.45650580742507,118.84525429396025,117.86841335724534,118.02790069580078,4127600,0.0,0.0,0.0
2025-09-24 00:00:00-04:00,118.02790450584584,118.13256142097326,116.55765812338592,117.05106353759766,5099800,0.0,0.0,0.0
2025-09-25 00:00:00-04:00,116.50283389766517,117.11086607986292,116.10413075275355,116.65235137939453,3786700,0.0,0.0,0.0
2025-09-26 00:00:00-04:00,116.90154596533131,118.12758020360474,116.66232255473226,117.7886734008789,7462700,0.0,0.0,0.0
2025-09-29 00:00:00-04:00,118.43657533274276,118.87016918268613,118.01793247039917,118.16744995117188,4875800,0.0,0.0,0.0
2025-09-30 00:00:00-04:00,118.0578032897707,118.31695880912021,117.52452605405077,117.98802947998047,5740500,0.0,0.0,0.0
2025-10-01 00:00:00-04:00,117.12083327422748,117.12083327422748,116.14399233996703,116.33338165283203,7218900,0.0,0.0,0.0
2025-10-02 00:00:00-04:00,116.313449757684,116.33338187260357,115.47117531280354,116.07421875,3984800,0.0,0.0,0.0
2025-10-03 00:00:00-04:00,116.22374099238607,116.35830748912709,115.71538458618964,116.01441955566406,3535900,0.0,0.0,0.0
2025-10-06 00:00:00-04:00,115.86490021395639,116.21875800200398,115.02262574805195,116.134033203125,4293600,0.0,0.0,0.0
2025-10-07 00:00:00-04:00,116.27357826677557,116.72212309915297,115.585802426007,115.68547821044922,4242900,0.0,0.0,0.0
2025-10-08 00:00:00-04:00,115.60574199201348,115.74528961100197,115.02761179633268,115.20703125,4957900,0.0,0.0,0.0
2025-10-09 00:00:00-04:00,115.12728637860944,115.16715821287197,114.32986490290828,114.54915618896484,4033800,0.0,0.0,0.0
2025-10-10 00:00:00-04:00,114.61893247714926,115.35156128742506,112.34629110844679,112.43600463867188,8248100,0.0,0.0,0.0
2025-10-13 00:00:00-04:00,113.41283704140713,113.77167594977982,113.13374180262278,113.47264099121094,4146000,0.0,0.0,0.0
2025-10-14 00:00:00-04:00,112.83470851383672,114.50928757609887,112.44596762480934,114.22022247314453,4587900,0.0,0.0,0.0
2025-10-15 00:00:00-04:00,114.73854568352525,115.59577110960007,114.13051351840764,115.0276107788086,4103500,0.0,0.0,0.0
2025-10-16 00:00:00-04:00,115.24690788583972,115.7552566884291,113.16364816453796,113.80158233642578,4682800,0.0,0.0,0.0
2025-10-17 00:00:00-04:00,113.66203227968906,114.85816452996742,113.53245451793829,114.56909942626953,4393700,0.0,0.0,0.0
2025-10-20 00:00:00-04:00,115.09738676944453,116.02438602196835,114.93789942911678,115.86489868164062,4281500,0.0,0.0,0.0
2025-10-21 00:00:00-04:00,116.22374076209073,116.55267770690577,115.65558040503528,116.2735824584961,6804100,0.0,0.0,0.0
2025-10-22 00:00:00-04:00,115.64062797779302,116.05428971752856,114.68870786363439,115.26683807373047,5438900,0.0,0.0,0.0
2025-10-23 00:00:00-04:00,115.64560946010744,115.65557932025003,114.8681276740371,114.87809753417969,3607200,0.0,0.0,0.0
2025-10-24 00:00:00-04:00,115.54593282286854,115.94464357311276,115.12728995726086,115.17713165283203,4758000,0.0,0.0,0.0
2025-10-27 00:00:00-04:00,115.99448500686601,116.85669158392079,115.87486950063023,116.78193664550781,5252300,0.0,0.0,0.0
2025-10-28 00:00:00-04:00,116.81183618511021,116.86167027475472,116.18885302874244,116.20380401611328,4920400,0.0,0.0,0.0
2025-10-29 00:00:00-04:00,116.22872746748561,116.38123362590501,115.3216603211989,115.91474151611328,6986800,0.0,0.0,0.0
2025-10-30 00:00:00-04:00,114.51427479183216,115.51104784891093,113.60222653203209,113.95109558105469,8434500,0.0,0.0,0.0
2025-10-31 00:00:00-04:00,114.14048680090555,114.71362827638399,113.69193435486696,114.43951416015625,5249700,0.0,0.0,0.0
2025-11-03 00:00:00-05:00,114.51925774378694,114.51925774378694,112.52571159787051,113.22344970703125,6410400,0.0,0.0,0.0
2025-11-04 00:00:00-05:00,112.15690352239663,113.03406869912455,112.12202041910864,112.44596862792969,5198200,0.0,0.0,0.0
2025-11-05 00:00:00-05:00,112.39613457648923,113.54242513889712,112.12202045866506,113.05400085449219,6273900,0.0,0.0,0.0
2025-11-06 00:00:00-05:00,112.93438974754082,113.30319090944415,111.9376166962996,112.03729248046875,6265900,0.0,0.0,0.0
2025-11-07 00:00:00-05:00,111.48906685178518,111.79807167609926,110.4773427896412,111.74822998046875,7460400,0.0,0.0,0.0
2025-11-10 00:00:00-05:00,112.48583887693194,113.15367500541097,112.05224502713622,112.9144515991211,4724100,0.0,0.0,0.0
2025-11-11 00:00:00-05:00,112.86461844046434,113.8962746168889,112.85464858039393,113.83148193359375,3841900,0.0,0.0,0.0
2025-11-12 00:00:00-05:00,113.91122443934276,113.9211942993112,112.86461728590643,113.17361450195312,4563800,0.0,0.0,0.0
2025-11-13 00:00:00-05:00,112.40609523388281,112.61542426980915,111.41431090091145,111.56880950927734,6354300,0.0,0.0,0.0
2025-11-14 00:00:00-05:00,110.9308770655655,111.44919572143728,110.4623925008645,110.97074890136719,4859800,0.0,0.0,0.0
2025-11-17 00:00:00-05:00,111.63360049679876,112.26654590824882,110.24808656537878,110.82122802734375,4582300,0.0,0.0,0.0
2025-11-18 00:00:00-05:00,110.7913295821976,112.1070697462103,109.81448861576352,111.4491958618164,8726100,0.0,0.0,0.0
2025-11-19 00:00:00-05:00,111.38939012944788,112.63037533438086,110.6368292023102,110.8311996459961,4416800,0.0,0.0,0.0
2025-11-20 00:00:00-05:00,112.43600479243177,112.67024707112735,109.51047067492786,109.6151351928711,7385400,0.0,0.0,0.0
2025-11-21 00:00:00-05:00,110.1633581855377,112.211727182703,110.1633581855377,111.53890991210938,7535900,0.0,0.0,0.0
2025-11-24 00:00:00-05:00,112.39613144409502,112.97425403447818,112.2117232582753,112.64532470703125,5524000,0.0,0.0,0.0
2025-11-25 00:00:00-05:00,113.76171039705422,114.2301949676546,113.26831258294226,113.93116760253906,8890600,0.0,0.0,0.0
2025-11-26 00:00:00-05:00,113.90624425175035,114.38967979974676,113.84643269622114,114.09064483642578,6301600,0.0,0.0,0.0
2025-11-28 00:00:00-05:00,114.42456558143768,115.01764678955078,114.28003682880663,115.01764678955078,3731600,0.0,0.0,0.0
2025-12-01 00:00:00-05:00,114.1903202735898,115.06748544077031,114.1305163230184,114.47938537597656,5173500,0.0,0.0,0.0
2025-12-02 00:00:00-05:00,114.92793573559595,115.07744560931337,114.01089874973816,114.85816192626953,4777400,0.0,0.0,0.0
2025-12-03 00:00:00-05:00,114.64883823769843,115.11732280991704,114.28003705897116,114.75848388671875,4885500,0.0,0.0,0.0
2025-12-04 00:00:00-05:00,115.61072175714385,115.66155967659587,114.5890278692666,115.41635131835938,4654300,0.0,0.0,0.0
2025-12-05 00:00:00-05:00,115.70542223619019,117.23546497649477,115.56587461182284,116.75202941894531,6049400,0.0,0.0,0.0
2025-12-08 00:00:00-05:00,117.20058209748511,117.20058209748511,115.4263272087485,115.88484191894531,6128900,0.0,0.0,0.0
2025-12-09 00:00:00-05:00,115.74529416695722,116.16393704040127,115.23195663302046,116.01441955566406,4842700,0.0,0.0,0.0
2025-12-10 00:00:00-05:00,116.06425830101595,116.97131783708102,115.9446427953126,116.69222259521484,5882600,0.0,0.0,0.0
2025-12-11 00:00:00-05:00,116.4729315276939,117.07099384781027,116.22373826058083,116.43305969238281,6495600,0.0,0.0,0.0
2025-12-12 00:00:00-05:00,116.86167266640405,117.1407679094047,115.85094483366598,116.17390441894531,5955100,0.0,0.0,0.0
2025-12-15 00:00:00-05:00,116.45299551592396,116.51080701351943,115.60573995704358,116.19383239746094,5070100,0.0,0.0,0.0
2025-12-16 00:00:00-05:00,115.8549395858816,116.64238363470524,115.60574631340508,116.2735824584961,6178500,0.0,0.0,0.0
2025-12-17 00:00:00-05:00,116.25364054035013,116.4131278820122,115.35156212780218,115.43628692626953,6181900,0.0,0.0,0.0
2025-12-18 00:00:00-05:00,116.05429015148259,116.80186996240305,115.88982168050707,116.09416198730469,4791400,0.0,0.0,0.0
2025-12-19 00:00:00-05:00,116.17390677311755,116.80187108259422,115.98451745234,116.14399719238281,6174800,0.0,0.0,0.0
2025-12-22 00:00:00-05:00,116.68000030517578,117.08999633789062,116.44000244140625,116.66000366210938,4704400,0.376,0.0,0.0
2025-12-23 00:00:00-05:00,116.61000061035156,117.45999908447266,116.56999969482422,117.38999938964844,3685000,0.0,0.0,0.0
2025-12-24 00:00:00-05:00,117.30999755859375,118.11000061035156,117.25,118.08999633789062,2044400,0.0,0.0,0.0
2025-12-26 00:00:00-05:00,117.87000274658203,118.0199966430664,117.69499969482422,117.97000122070312,2849500,0.0,0.0,0.0
