Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-03-26 00:00:00-04:00,108.3560806348965,108.6149267703849,105.84728819973255,106.26541900634766,7873000,0.0,0.0,0.0
2025-03-27 00:00:00-04:00,105.5386687685342,106.13599957643775,104.72728992714349,105.28479766845703,6577800,0.0,0.0,0.0
2025-03-28 00:00:00-04:00,104.7372492909957,105.16035513886288,102.38275886182507,102.73120880126953,10667600,0.0,0.0,0.0
2025-03-31 00:00:00-04:00,100.93920976700869,103.01493874638074,99.91876549582787,102.7809829711914,14219000,0.0,0.0,0.0
2025-04-01 00:00:00-04:00,102.37280971147041,103.62222712589056,101.53654048295239,103.53263092041016,9480200,0.0,0.0,0.0
2025-04-02 00:00:00-04:00,102.05423069309673,105.16035394756355,101.97458455952749,104.29920196533203,9292000,0.0,0.0,0.0
2025-04-03 00:00:00-04:00,99.301534597088,99.90384050229656,97.10136120991733,97.18099975585938,19451400,0.0,0.0,0.0
2025-04-04 00:00:00-04:00,94.14953912455165,94.89620460590174,90.74474635250903,90.77958679199219,33804600,0.0,0.0,0.0
2025-04-07 00:00:00-04:00,87.07612189234928,95.47859959349155,85.84163713098569,91.3221664428711,44557800,0.0,0.0,0.0
2025-04-08 00:00:00-04:00,94.72197777234241,95.99131058494497,87.82777118645706,89.4654541015625,25811400,0.0,0.0,0.0
2025-04-09 00:00:00-04:00,89.64963609672346,102.03432205060369,89.53514192390975,101.47681427001953,36988800,0.0,0.0,0.0
2025-04-10 00:00:00-04:00,97.98739914818341,98.65939349741932,93.4476680369918,96.7529067993164,19747600,0.0,0.0,0.0
2025-04-11 00:00:00-04:00,96.27006018789159,99.15716804985739,95.54828512126852,98.73406219482422,14423200,0.0,0.0,0.0
2025-04-14 00:00:00-04:00,101.79539051323533,101.86010394998118,98.55984020352369,99.63504028320312,11904400,0.0,0.0,0.0
2025-04-15 00:00:00-04:00,99.78934767441311,100.75503619107835,99.53050152875136,99.9984130859375,7200000,0.0,0.0,0.0
2025-04-16 00:00:00-04:00,97.3153969645783,98.35077396650227,94.84641986837903,96.52393341064453,13222400,0.0,0.0,0.0
2025-04-17 00:00:00-04:00,97.21584349829719,97.21584349829719,95.59308571936398,96.00126647949219,7480800,0.0,0.0,0.0
2025-04-21 00:00:00-04:00,94.48304476640327,94.72197558351554,92.18331761244741,93.5223388671875,8973400,0.0,0.0,0.0
2025-04-22 00:00:00-04:00,94.7667851269618,96.35469492928225,94.21425236808972,95.80216217041016,9312800,0.0,0.0,0.0
2025-04-23 00:00:00-04:00,99.47574244797104,100.52605210132745,98.17654432316027,98.57974243164062,13413800,0.0,0.0,0.0
2025-04-24 00:00:00-04:00,99.5504157897977,102.39770057502967,99.39112351865045,102.25831604003906,9317000,0.0,0.0,0.0
2025-04-25 00:00:00-04:00,101.9496952214124,103.96569337430712,101.85014135118362,103.77156066894531,6518400,0.0,0.0,0.0
2025-04-28 00:00:00-04:00,103.63716587846098,104.14987556102231,102.05423872542092,103.60232543945312,5574400,0.0,0.0,0.0
2025-04-29 00:00:00-04:00,103.10454569764578,104.51823046227878,103.10454569764578,104.08516693115234,9144400,0.0,0.0,0.0
2025-04-30 00:00:00-04:00,102.0393069918758,104.90649969398123,101.44695116385577,104.51823425292969,10203800,0.0,0.0,0.0
2025-05-01 00:00:00-04:00,106.80302445537143,107.79360335065074,105.95680513348883,106.05138397216797,11532800,0.0,0.0,0.0
2025-05-02 00:00:00-04:00,107.26596328679778,108.3262230806981,106.97725172927657,107.82347106933594,8125400,0.0,0.0,0.0
2025-05-05 00:00:00-04:00,106.89760497534522,108.01760316484243,106.84284920448418,107.25102996826172,6757000,0.0,0.0,0.0
2025-05-06 00:00:00-04:00,105.65814086292583,107.1415217576539,105.33458885853447,106.3600082397461,7958200,0.0,0.0,0.0
2025-05-07 00:00:00-04:00,106.36000477532512,107.89315876168855,105.62827201829998,107.42524719238281,8169400,0.0,0.0,0.0
2025-05-08 00:00:00-04:00,108.49048377267057,109.48106262876898,107.52479528294644,108.4506607055664,8704400,0.0,0.0,0.0
2025-05-09 00:00:00-04:00,108.93350748670049,109.13262282685727,107.75875356393304,108.31626892089844,7330000,0.0,0.0,0.0
2025-05-12 00:00:00-04:00,112.910747515237,113.3836341029782,111.77083403581997,113.34381103515625,13478200,0.0,0.0,0.0
2025-05-13 00:00:00-04:00,113.75199616227906,116.17119255839958,113.6225692880074,115.79287719726562,12757200,0.0,0.0,0.0
2025-05-14 00:00:00-04:00,116.335459729232,117.00247905029535,115.86256552839158,116.54452514648438,10248000,0.0,0.0,0.0
2025-05-15 00:00:00-04:00,115.91234049118736,117.36087323373185,115.77296355329375,116.70380401611328,9536400,0.0,0.0,0.0
2025-05-16 00:00:00-04:00,117.08212858555709,117.08212858555709,115.91234962660585,116.92283630371094,8111600,0.0,0.0,0.0
2025-05-19 00:00:00-04:00,115.19554152238602,117.01740699281443,115.15571845469937,116.75358581542969,11863000,0.0,0.0,0.0
2025-05-20 00:00:00-04:00,116.02682496276209,116.33545183006123,115.43446918969772,116.31553649902344,10273200,0.0,0.0,0.0
2025-05-21 00:00:00-04:00,115.2254102379178,116.83323531067575,113.66737349554188,114.13030242919922,18643600,0.0,0.0,0.0
2025-05-22 00:00:00-04:00,114.18506187704486,115.18559087894667,113.90630798171743,114.16017150878906,11372000,0.0,0.0,0.0
2025-05-23 00:00:00-04:00,112.17403726938346,113.63749510325154,112.04959303349351,112.90078735351562,12004000,0.0,0.0,0.0
2025-05-27 00:00:00-04:00,114.65794344705552,115.74310117237488,114.27466065558174,115.58380889892578,14208400,0.0,0.0,0.0
2025-05-28 00:00:00-04:00,115.72318798422086,116.18612451646868,114.93669945931205,115.10594940185547,10789200,0.0,0.0,0.0
2025-05-29 00:00:00-04:00,116.84816599069602,116.96762759965135,114.70772354972092,115.30007934570312,14011800,0.0,0.0,0.0
2025-05-30 00:00:00-04:00,115.2453251609287,115.30008093094392,113.20443656451441,114.94168090820312,13494000,0.0,0.0,0.0
2025-06-02 00:00:00-04:00,114.63803973530399,116.02683416413014,114.49866278887966,115.95714569091797,12878800,0.0,0.0,0.0
2025-06-03 00:00:00-04:00,116.11144642340186,117.78895987805062,116.02682525496147,117.69935607910156,14312400,0.0,0.0,0.0
2025-06-04 00:00:00-04:00,117.84869819430148,118.24193866041759,117.29119041586634,117.87358856201172,10899200,0.0,0.0,0.0
2025-06-05 00:00:00-04:00,118.22202922116526,119.25243118483606,117.03234257829543,117.54007720947266,15885200,0.0,0.0,0.0
2025-06-06 00:00:00-04:00,118.67500633378197,119.19767365857449,118.31162368584155,118.65011596679688,9026000,0.0,0.0,0.0
2025-06-09 00:00:00-04:00,119.11304422415967,119.96922119442786,119.0234480180838,119.23251342773438,11100600,0.0,0.0,0.0
2025-06-10 00:00:00-04:00,119.21260908028358,120.07873614553174,118.76460525074862,119.8995361328125,9831600,0.0,0.0,0.0
2025-06-11 00:00:00-04:00,120.18824439438261,120.67606368407249,119.01847310616387,119.63571166992188,9599600,0.0,0.0,0.0
2025-06-12 00:00:00-04:00,119.61082718378402,121.02451957956303,119.59091944659228,120.74576568603516,11210400,0.0,0.0,0.0
2025-06-13 00:00:00-04:00,119.34700079147716,120.2579335366523,118.61526805511473,119.05331420898438,13193800,0.0,0.0,0.0
2025-06-16 00:00:00-04:00,119.77011147562729,121.33810581988752,119.77011147562729,120.97970581054688,13866200,0.0,0.0,0.0
2025-06-17 00:00:00-04:00,120.47197749616949,121.32317181258185,119.83979865379698,120.12353515625,10525400,0.0,0.0,0.0
2025-06-18 00:00:00-04:00,120.4172255364271,121.02451403183518,119.65562739956631,120.26789093017578,11066000,0.0,0.0,0.0
2025-06-20 00:00:00-04:00,120.69598112981278,121.10415429085307,119.17278483447754,119.73526763916016,11490600,0.0,0.0,0.0
2025-06-23 00:00:00-04:00,119.85394368648414,121.20515076132438,119.0412200428161,121.10044860839844,12277000,0.199,0.0,0.0
2025-06-24 00:00:00-04:00,122.33199561428574,123.42392753095436,122.18739678337917,123.27435302734375,11329400,0.0,0.0,0.0
2025-06-25 00:00:00-04:00,123.91256022043838,124.51088104595384,123.80286718148665,124.32640075683594,9228600,0.0,0.0,0.0
2025-06-26 00:00:00-04:00,124.88483388782775,125.383435849257,124.39121520711042,125.18399810791016,11288400,0.0,0.0,0.0
2025-06-27 00:00:00-04:00,125.52304399145869,126.00170522274705,124.4660102661105,125.03441619873047,12196600,0.0,0.0,0.0
2025-06-30 00:00:00-04:00,126.13133729979972,126.60500763594355,125.52304230540464,126.26097106933594,13365200,0.0,0.0,0.0
2025-07-01 00:00:00-04:00,125.85710369336651,126.12136211903483,124.27653641996964,125.1341323852539,15144800,0.0,0.0,0.0
2025-07-02 00:00:00-04:00,124.8200152257411,126.54019049900074,124.73027052309592,126.45542907714844,11950200,0.0,0.0,0.0
2025-07-03 00:00:00-04:00,127.14350245514733,128.50469131217787,127.09363921488116,128.12075805664062,7112800,0.0,0.0,0.0
2025-07-07 00:00:00-04:00,127.62714840353387,127.96121842254396,126.53520885881956,127.1036148071289,11560800,0.0,0.0,0.0
2025-07-08 00:00:00-04:00,127.7717475664165,128.0310151167961,127.25818053040277,127.78670501708984,15715200,0.0,0.0,0.0
2025-07-09 00:00:00-04:00,128.24042846310422,129.03817941540967,127.6022109635234,128.55453491210938,12933600,0.0,0.0,0.0
2025-07-10 00:00:00-04:00,128.87364935677473,128.9883332855102,127.45762161469521,128.1307373046875,9988600,0.0,0.0,0.0
2025-07-11 00:00:00-04:00,127.5224341895491,128.31521708583114,127.36288551899325,127.56731414794922,9239000,0.0,0.0,0.0
2025-07-14 00:00:00-04:00,127.2531888044161,127.77671475936444,126.24601074689814,127.46260070800781,8125200,0.0,0.0,0.0
2025-07-15 00:00:00-04:00,128.94843978572146,129.2525949015491,128.54956429388565,128.5944366455078,15657000,0.0,0.0,0.0
2025-07-16 00:00:00-04:00,128.63929828087805,129.06808863807507,127.04875690267343,128.99330139160156,17782600,0.0,0.0,0.0
2025-07-17 00:00:00-04:00,129.14787156555568,130.36945242907356,128.89359491810984,130.16502380371094,11955000,0.0,0.0,0.0
2025-07-18 00:00:00-04:00,130.66361695143567,130.70848929796213,129.7312338026546,130.08026123046875,10281000,0.0,0.0,0.0
2025-07-21 00:00:00-04:00,130.22486240689062,131.13731255778328,130.07528789828115,130.2498016357422,9246600,0.0,0.0,0.0
2025-07-22 00:00:00-04:00,130.15007942143745,130.2398241295467,128.1157899570003,129.04318237304688,13448800,0.0,0.0,0.0
2025-07-23 00:00:00-04:00,129.37724628738772,129.9506355169045,128.6093949833752,129.78111267089844,10091800,0.0,0.0,0.0
2025-07-24 00:00:00-04:00,130.10020672606754,130.58385123946323,129.59662908973502,130.32957458496094,12159600,0.0,0.0,0.0
2025-07-25 00:00:00-04:00,130.28967746226883,130.95780226535925,130.02042814229605,130.62872314453125,8002000,0.0,0.0,0.0
2025-07-28 00:00:00-04:00,131.12731734554222,131.7056974131176,130.85808325762875,131.67079162597656,11517600,0.0,0.0,0.0
2025-07-29 00:00:00-04:00,132.52840164337564,133.26134717061674,131.45143474501631,131.67579650878906,13739000,0.0,0.0,0.0
2025-07-30 00:00:00-04:00,131.81540530393454,132.41870944968196,130.93288526183503,131.969970703125,13934600,0.0,0.0,0.0
2025-07-31 00:00:00-04:00,133.63032784397024,133.63032784397024,130.3644755909599,131.002685546875,16414400,0.0,0.0,0.0
2025-08-01 00:00:00-04:00,129.5766837361979,129.6215560880263,127.53241259486369,128.1756134033203,19438000,0.0,0.0,0.0
2025-08-04 00:00:00-04:00,129.38221051391469,130.8032290638709,129.38221051391469,130.77830505371094,12377000,0.0,0.0,0.0
2025-08-05 00:00:00-04:00,131.26196768492417,131.37663640686225,129.39718585375707,129.69635009765625,11176000,0.0,0.0,0.0
2025-08-06 00:00:00-04:00,129.82097709329292,131.32676460237684,129.73622328947727,131.1572265625,10167000,0.0,0.0,0.0
2025-08-07 00:00:00-04:00,132.61814160133588,132.8325367709309,130.18496184408974,131.2769012451172,10318000,0.0,0.0,0.0
2025-08-08 00:00:00-04:00,131.77052704865474,132.73781608059267,131.42649047460856,132.58824157714844,11015800,0.0,0.0,0.0
2025-08-11 00:00:00-04:00,132.50345841627492,133.101786798489,131.38659500000637,131.69073486328125,9425400,0.0,0.0,0.0
2025-08-12 00:00:00-04:00,132.34890430597022,133.76493203387747,131.6159588226253,133.7300262451172,11153800,0.0,0.0,0.0
2025-08-13 00:00:00-04:00,134.50287090323496,134.64745451742772,133.2912565644297,133.77989196777344,13990200,0.0,0.0,0.0
2025-08-14 00:00:00-04:00,133.10179847972734,133.94941267677535,132.79265248490776,133.49070739746094,15484400,0.0,0.0,0.0
2025-08-15 00:00:00-04:00,133.31120289024912,133.31120289024912,131.950029285124,132.47854614257812,13373200,0.0,0.0,0.0
2025-08-18 00:00:00-04:00,132.31400235904218,132.8824159086452,132.18436097766786,132.7627410888672,12233800,0.0,0.0,0.0
2025-08-19 00:00:00-04:00,132.71289246799137,132.7428073687702,130.1999342896969,130.44424438476562,17367000,0.0,0.0,0.0
2025-08-20 00:00:00-04:00,130.1151626712796,130.1151626712796,127.56232308144656,129.5617218017578,23064200,0.0,0.0,0.0
2025-08-21 00:00:00-04:00,129.24761350134625,129.76616385170178,128.53461627968596,129.09304809570312,15148600,0.0,0.0,0.0
2025-08-22 00:00:00-04:00,128.95343386405554,131.69574478259597,128.59443982607434,130.8431396484375,13756000,0.0,0.0,0.0
2025-08-25 00:00:00-04:00,130.83814786577696,131.36666474917763,130.1899561597833,130.5489501953125,10691800,0.0,0.0,0.0
2025-08-26 00:00:00-04:00,130.65862721322577,131.3217762886854,130.46917126493182,131.1472625732422,11081000,0.0,0.0,0.0
2025-08-27 00:00:00-04:00,131.2769207752958,132.00487541223828,130.6736014183683,131.8553009033203,11538600,0.0,0.0,0.0
2025-08-28 00:00:00-04:00,132.0148341858402,133.18156093494375,131.3566911693036,132.89736938476562,12380600,0.0,0.0,0.0
2025-08-29 00:00:00-04:00,132.31400249474416,132.33894172294725,130.37942441436488,130.85809326171875,17481200,0.0,0.0,0.0
2025-09-02 00:00:00-04:00,128.54456072270727,129.6564484902839,127.78170038814521,129.53677368164062,18226000,0.0,0.0,0.0
2025-09-03 00:00:00-04:00,130.19993830271136,130.56889890110554,129.33735139400275,130.30963134765625,15636600,0.0,0.0,0.0
2025-09-04 00:00:00-04:00,129.77612646410776,131.00767399863912,129.24760956745465,130.9528350830078,24397400,0.0,0.0,0.0
2025-09-05 00:00:00-04:00,132.19433615382366,132.24419939156402,129.73124132746247,131.0625,38561800,0.0,0.0,0.0
2025-09-08 00:00:00-04:00,131.7505806897089,132.5234228787852,131.72066578857044,132.0447540283203,20556000,0.0,0.0,0.0
2025-09-09 00:00:00-04:00,132.33893842572797,132.43864968768227,131.3616676321559,132.29904174804688,19355000,0.0,0.0,0.0
2025-09-10 00:00:00-04:00,134.97652727121027,135.60477058641902,134.0541106365641,134.6973114013672,25957200,0.0,0.0,0.0
2025-09-11 00:00:00-04:00,135.54494656386314,135.734417744214,134.93166067211544,135.1510467529297,23429200,0.0,0.0,0.0
2025-09-12 00:00:00-04:00,135.4202885574247,135.54991471353028,134.77209691240282,135.06129455566406,15612200,0.0,0.0,0.0
2025-09-15 00:00:00-04:00,135.27569824509064,136.3078079670911,135.111166291324,136.27789306640625,16268000,0.0,0.0,0.0
2025-09-16 00:00:00-04:00,136.59201410155785,136.68674969199205,135.63968252454114,135.80421447753906,16081400,0.0,0.0,0.0
2025-09-17 00:00:00-04:00,135.714467869108,135.87899981979425,133.93445523106314,135.3355255126953,18948600,0.0,0.0,0.0
2025-09-18 00:00:00-04:00,137.0906248985502,138.07784711239566,136.42747572278242,137.67398071289062,20882600,0.0,0.0,0.0
2025-09-19 00:00:00-04:00,138.22742981162241,139.19969452478912,137.7786758651036,139.070068359375,15670800,0.0,0.0,0.0
2025-09-22 00:00:00-04:00,138.86436195598495,141.23078285054396,138.80945256894785,141.11595153808594,15771200,0.179,0.0,0.0
2025-09-23 00:00:00-04:00,140.92125349048885,141.1509161381065,139.2787557202176,139.89781188964844,16456400,0.0,0.0,0.0
2025-09-24 00:00:00-04:00,140.27223085228349,140.27223085228349,138.10551922626738,139.0341033935547,13471000,0.0,0.0,0.0
2025-09-25 00:00:00-04:00,137.77103023160677,139.13396847546906,136.9173293628281,138.78948974609375,21349600,0.0,0.0,0.0
2025-09-26 00:00:00-04:00,138.9392516940092,139.33365773381462,137.98071414279363,139.20884704589844,16534000,0.0,0.0,0.0
2025-09-29 00:00:00-04:00,140.00763763759522,140.74652239037502,139.62820827323807,139.9527130126953,16107400,0.0,0.0,0.0
2025-09-30 00:00:00-04:00,139.9527119442681,140.85635532916947,139.65816055312146,140.716552734375,18215200,0.0,0.0,0.0
2025-10-01 00:00:00-04:00,139.99765678259303,142.19432180601964,139.95770883114778,142.09446716308594,17411200,0.0,0.0,0.0
2025-10-02 00:00:00-04:00,143.41746392479212,143.44741727190205,142.2192843333542,142.86331176757812,17607800,0.0,0.0,0.0
2025-10-03 00:00:00-04:00,142.99311267543115,143.7220028117827,141.6551305495505,142.14439392089844,17458000,0.0,0.0,0.0
2025-10-06 00:00:00-04:00,144.06148311748967,144.50081916420856,143.50733099197785,143.58221435546875,17945600,0.0,0.0,0.0
2025-10-07 00:00:00-04:00,144.32109487535672,144.53078354482062,141.86982625441328,142.62367248535156,15588400,0.0,0.0,0.0
2025-10-08 00:00:00-04:00,142.95316889441253,145.12987523266398,142.8782855281644,145.1248779296875,14037800,0.0,0.0,0.0
2025-10-09 00:00:00-04:00,145.05996909643997,145.18977708406126,144.1263876117588,144.8802490234375,11989400,0.0,0.0,0.0
2025-10-10 00:00:00-04:00,145.18477811272535,145.44937615205762,138.92926727129216,138.98419189453125,44574600,0.0,0.0,0.0
2025-10-13 00:00:00-04:00,142.14939629817346,142.84333581084107,141.3406102303762,142.3690643310547,22030400,0.0,0.0,0.0
2025-10-14 00:00:00-04:00,140.50189164530605,141.97466393771106,138.90930596135206,140.54183959960938,26956800,0.0,0.0,0.0
2025-10-15 00:00:00-04:00,142.51383105951945,143.0729805014596,140.18735801769878,141.93470764160156,20937600,0.0,0.0,0.0
2025-10-16 00:00:00-04:00,142.95817091290292,143.59220374895733,141.071033842803,142.03956604003906,23166200,0.0,0.0,0.0
2025-10-17 00:00:00-04:00,141.19584170193065,142.7135287297586,140.29719558830828,142.2891845703125,25511600,0.0,0.0,0.0
2025-10-20 00:00:00-04:00,143.10294984765562,144.4908440897704,143.01807187605652,143.87677001953125,13805200,0.0,0.0,0.0
2025-10-21 00:00:00-04:00,143.7869167439235,144.4658796059338,143.25772062039186,143.95166015625,12503800,0.0,0.0,0.0
2025-10-22 00:00:00-04:00,143.88674949052924,144.20127486244084,140.73652893982793,142.52880859375,20723200,0.0,0.0,0.0
2025-10-23 00:00:00-04:00,141.96965400544428,144.55572771419946,141.96965400544428,144.32608032226562,11923400,0.0,0.0,0.0
2025-10-24 00:00:00-04:00,146.02851249201018,147.06194869851694,145.81384175414078,146.56768798828125,14359600,0.0,0.0,0.0
2025-10-27 00:00:00-04:00,148.624580573085,149.4033980851239,148.3849385556575,149.27359008789062,15167000,0.0,0.0,0.0
2025-10-28 00:00:00-04:00,149.9974965499488,151.34046082197602,149.4832771055589,150.7513427734375,15055200,0.0,0.0,0.0
2025-10-29 00:00:00-04:00,152.11927356504074,152.76328574939558,150.70640803620324,151.83470153808594,21506200,0.0,0.0,0.0
2025-10-30 00:00:00-04:00,150.97101217355478,151.74982968401343,149.9176172310079,149.96754455566406,19218600,0.0,0.0,0.0
2025-10-31 00:00:00-04:00,151.4802401670341,151.59007418019846,149.24362718790522,150.1123046875,16303800,0.0,0.0,0.0
2025-11-03 00:00:00-05:00,151.55012687895876,151.87962891986567,149.90263191010374,150.72637939453125,13983600,0.0,0.0,0.0
2025-11-04 00:00:00-05:00,148.00052549474717,148.97403975637806,146.5027971823794,146.74742126464844,16722600,0.0,0.0,0.0
2025-11-05 00:00:00-05:00,146.48782156068953,148.5147460057959,146.26315621794882,147.32154846191406,14447000,0.0,0.0,0.0
2025-11-06 00:00:00-05:00,147.0868994096938,147.24666074934427,143.6171713715503,144.3610382080078,24797400,0.0,0.0,0.0
2025-11-07 00:00:00-05:00,143.12789847132976,143.8967365360879,140.58675482186487,143.86178588867188,25547000,0.0,0.0,0.0
2025-11-10 00:00:00-05:00,146.43289443959077,147.82078871929272,145.67405092030742,147.5412139892578,18286400,0.0,0.0,0.0
2025-11-11 00:00:00-05:00,146.56768362678758,146.83228168169433,145.30959734913895,146.2831268310547,14871600,0.0,0.0,0.0
2025-11-12 00:00:00-05:00,147.5062649145692,147.5062649145692,145.85377256073136,146.73744201660156,13179200,0.0,0.0,0.0
2025-11-13 00:00:00-05:00,145.9186647696211,146.11835881483378,142.29915497080455,143.07797241210938,22385800,0.0,0.0,0.0
2025-11-14 00:00:00-05:00,140.4369803586344,145.15982777284742,139.9327555382445,143.85679626464844,27429600,0.0,0.0,0.0
2025-11-17 00:00:00-05:00,142.50885279154375,144.06648777438318,140.46195441612323,141.605224609375,24675400,0.0,0.0,0.0
2025-11-18 00:00:00-05:00,140.38207716008105,141.1059852783042,138.02565065199957,139.3037109375,36747600,0.0,0.0,0.0
2025-11-19 00:00:00-05:00,139.3136792994444,141.8448436259452,138.9542239203219,140.27223205566406,27668800,0.0,0.0,0.0
2025-11-20 00:00:00-05:00,143.50233767788,144.0365310784285,135.55438637208076,135.86891174316406,56551800,0.0,0.0,0.0
2025-11-21 00:00:00-05:00,136.0935787397744,138.21036315612787,133.53745825911813,136.39312744140625,44959000,0.0,0.0,0.0
2025-11-24 00:00:00-05:00,137.3117333136174,140.1374491704387,137.22685534050976,139.6431884765625,20124800,0.0,0.0,0.0
2025-11-25 00:00:00-05:00,138.41505886543507,140.37707930748732,136.44804112023326,140.0176239013672,21303400,0.0,0.0,0.0
2025-11-26 00:00:00-05:00,141.67011256026225,142.27918933706104,140.57676969669987,141.67510986328125,13358800,0.0,0.0,0.0
2025-11-28 00:00:00-05:00,141.9746599114287,142.91822081447927,141.59023323164357,142.8932647705078,6792200,0.0,0.0,0.0
2025-12-01 00:00:00-05:00,141.50536221136886,143.38750183992323,141.0710234690624,142.95816040039062,12846600,0.0,0.0,0.0
2025-12-02 00:00:00-05:00,143.84681796838237,145.2946189161062,143.42745588091145,144.43092346191406,15719000,0.0,0.0,0.0
2025-12-03 00:00:00-05:00,143.73199032358576,144.87526053198317,143.01307951649295,144.77540588378906,11623200,0.0,0.0,0.0
2025-12-04 00:00:00-05:00,144.97011173880202,145.574191198462,144.27615700530072,145.31459045410156,9995200,0.0,0.0,0.0
2025-12-05 00:00:00-05:00,145.9885667414107,147.0868916130084,145.46935003290903,146.3779754638672,6628000,0.0,2.0,0.0
2025-12-08 00:00:00-05:00,147.20670856002425,148.1552819645991,146.69748644468365,147.4064178466797,8272800,0.0,0.0,0.0
2025-12-09 00:00:00-05:00,147.11684410779566,148.02546953350188,146.73742999303053,147.7958221435547,6978200,0.0,0.0,0.0
2025-12-10 00:00:00-05:00,147.46632725776678,148.9940088676394,146.59764974037876,148.50474548339844,8961100,0.0,0.0,0.0
2025-12-11 00:00:00-05:00,146.83726995657756,147.90565671660877,144.89022634813838,147.7458953857422,9769300,0.0,0.0,0.0
2025-12-12 00:00:00-05:00,146.7174594138498,146.85724677214185,143.0430249112489,143.47238159179688,14873200,0.0,0.0,0.0
2025-12-15 00:00:00-05:00,144.20127227307177,144.4109609291408,141.8049131974,142.08448791503906,10790300,0.0,0.0,0.0
2025-12-16 00:00:00-05:00,141.6950762342837,142.75346839126453,141.08599949017676,142.34408569335938,10790900,0.0,0.0,0.0
2025-12-17 00:00:00-05:00,142.50385260553884,142.62366599081642,139.10900798011673,139.17889404296875,18178700,0.0,0.0,0.0
2025-12-18 00:00:00-05:00,141.64516050599863,142.20430997539594,140.57677365607992,141.3256378173828,12319500,0.0,0.0,0.0
2025-12-19 00:00:00-05:00,142.37404632135062,144.40097070355637,142.35408758068488,144.38101196289062,14265900,0.0,0.0,0.0
2025-12-22 00:00:00-05:00,146.00999450683594,146.00999450683594,144.64999389648438,145.16000366210938,8864500,0.219,0.0,0.0
2025-12-23 00:00:00-05:00,144.74000549316406,145.97999572753906,144.36000061035156,145.9499969482422,7546100,0.0,0.0,0.0
2025-12-24 00:00:00-05:00,145.7899932861328,146.5,145.67999267578125,146.3000030517578,3676300,0.0,0.0,0.0
2025-12-26 00:00:00-05:00,146.61000061035156,146.97999572753906,146.24000549316406,146.52999877929688,5052900,0.0,0.0,0.0
