address1,address2,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,marketState,regularMarketChangePercent,regularMarketPrice,shortName,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,trailingPegRatio
"302-303, A Wing, The Qube","CTS No.1498, A/2 Sir Mathuradas Vasanji Road Marol, Andheri (East)",Mumbai,400059,India,91 22 4038 1888,91 22 4038 1850,https://safaribags.com,Footwear & Accessories,footwear-accessories,Footwear & Accessories,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Safari Industries (India) Limited designs, manufactures, and markets luggage, backpacks, and travel accessories in India. The company offers printed, laptop, hard, and soft luggage bags; school, laptop, office, college, anti-theft, tech, expandable storage, formal, adventure, and overnighters backpacks; accessories, such as sling bags, messenger bags, and neck pillows; and duffle bags. It sells its products under the Safari, Safari Select, Genius, Urban Jungle, and Genie brands through website and stores, as well as through e-commerce platforms. Safari Industries (India) Limited was incorporated in 1980 and is based in Mumbai, India.",1059,"[{'maxAge': 1, 'name': 'Mr. Sudhir Mohanlal Jatia', 'age': 56, 'title': 'Chairman & MD', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 28100000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Vineet  Poddar', 'title': 'Chief Financial Officer', 'fiscalYear': 2025, 'totalPay': 12057000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rameez Abdul Hamid Shaikh', 'title': 'Company Secretary & Compliance Officer', 'fiscalYear': 2025, 'totalPay': 3230000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pushkar  Jain', 'title': 'Chief Marketing Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Manish  Bhatia', 'title': 'Chief Human Resource Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Satyabrata  Mitra', 'title': 'Senior VP of Canteen Sales Department', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",1767139200,[],86400,2,1845.7,1840.0,1811.2,1883.4,1845.7,1840.0,1811.2,1883.4,4.0,0.22,1763078400,0.1021,-0.784,53.474083,39.6952,21490,21490,38424,75625,75625,0.0,0.0,89964527616,1670.15,2507.1,2744.7,144.8,4.5099297,2110.568,2168.9905,3.5,0.0018962995,INR,False,88927961088,0.08417,22869807,48992279,0.55179,0.29903,48992279,213.274,8.610051,1743379200,1774915200,1767139200,0.056,1679100032,34.34,46.26,2:1,1702339200,4.458,38.456,-0.07203448,0.11527538,2.0,1763078400,EQUITY,1836.3,2850.0,2191.0,2518.7,2533.5,1.4,strong_buy,10,2078400000,42.465,2312474880,1131500032,19948099584,10.828,407.701,9321900032,0.053,0.157,0.46730998,0.11592,0.07403,INR,SAFARI.NS,en-US,US,Equity,Delayed Quote,True,HIGH,Safari Industries (India) Limited,[],1771581592,NSI,finmb_20358999,Asia/Kolkata,IST,19800000,in_market,False,CLOSED,-0.5092866,1836.3,SAFARI IND (INDIA) LTD,False,False,1568259900000,-9.399902,1811.2 - 1883.4,NSE,38424,166.15002,0.0994821,1670.15 - 2507.1,-670.80005,-0.26756012,-7.203448,1754391540,1754740800,True,34.34,46.26,36.67,50.07636,-274.26807,-0.12994988,-332.69043,-0.15338492,15,15,1.4 - Strong Buy,
